Application id,income,age,employment,loan amount,previous default,debt,credit history,creditworthiness
APP05674,136962,62,Self-Employed,93290,Yes,32420,Good,Yes
APP05675,27037,57,Employed,67475,Yes,78339,Average,No
APP05676,34498,36,Employed,15859,No,77888,Poor,No
APP05677,41790,65,Employed,18641,No,61770,Average,Yes
APP05678,48568,42,Employed,30875,No,17724,Good,Yes
APP05679,52410,40,Employed,61430,No,70536,Good,Yes
APP05680,49068,63,Self-Employed,76518,No,8973,Average,Yes
APP05681,66223,47,Employed,31077,No,50762,Good,Yes
APP05682,60961,,Unemployed,87711,No,37120,Average,No
APP05683,43340,36,Employed,15372,No,4098,Good,Yes
APP05684,,54,Employed,24722,Yes,72409,Good,No
APP05685,38381,52,Employed,97194,No,76926,Average,No
APP05686,46861,46,Self-Employed,17801,No,72684,Average,Yes
APP05687,53686,45,Employed,89371,No,16205,Poor,No
APP05688,36089,22,,71874,Yes,27306,Good,No
APP05689,48110,32,Self-Employed,11943,No,76503,Poor,No
APP05690,36068,60,Employed,50952,No,9407,Poor,Yes
APP05691,56697,29,Employed,54303,Yes,47081,Average,No
APP05692,37020,32,Employed,93553,No,39356,Poor,No
APP05693,40949,46,Employed,45005,No,13000,Average,Yes
APP05694,33296,29,Employed,47443,No,71040,Good,Yes
APP05695,55995,30,Self-Employed,15686,No,11598,Good,Yes
APP05696,40627,52,Employed,65721,No,47824,Average,No
APP05697,90233,54,Employed,25035,Yes,26136,Poor,No
APP05698,72022,40,Employed,12366,No,34021,Good,Yes
APP05699,58143,59,,99707,No,17697,Average,No
APP05700,41908,22,Employed,30615,No,50349,Average,No
APP05701,71206,21,Employed,18400,No,79106,Good,Yes
APP05702,81872,56,Employed,71452,No,66850,Good,Yes
APP05703,63979,44,Self-Employed,83060,No,54973,Average,No
APP05704,123472,47,Employed,11087,No,60754,Good,Yes
APP05705,73787,22,Employed,15012,Yes,67304,Good,No
APP05706,90511,51,Self-Employed,13567,No,38331,Average,Yes
APP05707,63717,34,Employed,9461,No,45796,Average,Yes
APP05708,81320,22,Employed,67648,No,71743,Good,Yes
APP05709,41921,49,,60890,No,55980,Poor,No
APP05710,48816,35,Self-Employed,67967,No,11746,Good,Yes
APP05711,70215,32,Employed,53038,No,62583,Good,Yes
APP05712,,57,Employed,82663,No,2794,Average,Yes
APP05713,75397,48,Unemployed,56933,Yes,67955,Average,No
APP05714,98447,40,Employed,92281,No,63276,Good,Yes
APP05715,31598,59,Employed,51137,Yes,66629,Good,No
APP05716,38700,44,Self-Employed,80113,No,2864,Average,Yes
APP05717,66530,41,Employed,43699,No,77823,Average,No
APP05718,43310,30,Employed,46346,Yes,49516,Good,No
APP05719,250000,34,Employed,85654,No,64204,Good,Yes
APP05720,75673,57,Employed,15228,No,45758,Good,Yes
APP05721,57922,38,Self-Employed,58667,No,27840,Good,Yes
APP05722,47579,,Employed,74002,No,24396,Good,Yes
APP05723,48341,34,Employed,76290,No,6525,Good,Yes
APP05724,60819,54,Self-Employed,61192,No,43859,Good,Yes
APP05725,63101,32,Employed,47566,No,12344,Good,Yes
APP05726,48854,42,Employed,29774,No,45834,Good,Yes
APP05727,53060,26,Employed,91395,No,50368,Good,Yes
APP05728,,56,Employed,40130,Yes,35924,Average,No
APP05729,111874,65,Employed,80904,No,13350,Good,Yes
APP05730,67206,56,Employed,8008,No,35184,Average,Yes
APP05731,32811,42,Employed,27056,No,70415,Average,No
APP05732,76453,34,Self-Employed,37831,No,37186,Good,Yes
APP05733,120756,36,Self-Employed,68800,No,28076,Good,Yes
APP05734,111135,56,Employed,35336,No,50751,Average,Yes
APP05735,83499,45,Employed,8930,No,49890,Good,Yes
APP05736,113799,52,Employed,21517,No,8159,Good,Yes
APP05737,61459,53,Employed,29621,No,19683,Average,Yes
APP05738,79598,65,Self-Employed,21725,No,40058,Good,Yes
APP05739,44168,56,Employed,24354,No,29940,Average,Yes
APP05740,68434,40,Employed,78051,No,26277,Poor,Yes
APP05741,109140,38,Employed,44143,No,36211,Good,Yes
APP05742,46021,58,Employed,43492,No,23935,Good,Yes
APP05743,40719,23,Employed,96828,No,28450,Good,Yes
APP05744,62691,43,Unemployed,47437,No,62117,Poor,No
APP05745,54182,52,Self-Employed,93128,No,41308,Good,Yes
APP05746,80356,65,Employed,33411,No,69956,Good,Yes
APP05747,48929,36,Employed,43059,No,75936,Good,Yes
APP05748,130014,25,Employed,42647,Yes,73844,Good,No
APP05749,33582,24,Self-Employed,56877,No,21043,Good,Yes
APP05750,105480,41,Self-Employed,60503,No,38358,Good,Yes
APP05751,42528,60,Employed,28572,No,43269,Good,Yes
APP05752,26740,34,Self-Employed,80391,No,68323,Poor,No
APP05753,66779,59,Employed,52170,No,45163,Average,Yes
APP05754,53505,51,Employed,5669,Yes,20965,Average,Yes
APP05755,36416,34,Self-Employed,61177,No,44256,Good,No
APP05756,28155,26,Employed,80816,No,4498,Good,Yes
APP05757,59775,32,Self-Employed,28794,No,66897,Average,No
APP05758,93081,36,Employed,8598,No,45714,Good,Yes
APP05759,78067,37,Employed,81682,No,52486,Good,Yes
APP05760,61551,65,Employed,97746,No,16874,Good,Yes
APP05761,74428,43,Employed,12274,Yes,45093,Good,Yes
APP05762,59270,,Employed,94113,No,42920,Good,Yes
APP05763,31531,27,Employed,39131,No,49951,Good,Yes
APP05764,31656,52,Employed,94437,Yes,67946,Good,No
APP05765,54758,35,Employed,66640,Yes,61399,Poor,No
APP05766,55815,64,Self-Employed,89573,No,44203,Good,Yes
APP05767,87996,37,Employed,79654,No,71579,Poor,No
APP05768,84363,61,Employed,7660,No,29315,Poor,Yes
APP05769,78780,64,Employed,11217,No,39912,Average,Yes
APP05770,52890,54,Employed,54946,No,52305,Poor,No
APP05771,32235,25,Employed,17314,Yes,35821,Good,No
APP05772,72224,65,Employed,48798,No,29552,Average,Yes
APP05773,75995,47,Employed,95690,No,9879,Average,Yes
APP05774,20481,43,Employed,33002,No,51236,Good,Yes
APP05775,41219,60,Employed,51447,No,16216,Good,Yes
APP05776,43964,34,Unemployed,41505,Yes,11922,Good,No
APP05777,63282,35,,64834,No,15390,Good,Yes
APP05778,41797,,Self-Employed,23415,No,55390,Poor,No
APP05779,58979,53,Employed,29694,No,11930,Good,Yes
APP05780,54577,51,Employed,86583,Yes,78123,Good,No
APP05781,55853,55,Employed,82077,No,60925,Poor,No
APP05782,43465,37,Unemployed,79973,Yes,32026,Good,No
APP05783,45006,48,,78237,No,47869,Poor,No
APP05784,36900,39,Employed,48647,No,1603,Poor,Yes
APP05785,71192,43,Employed,74245,No,67718,Poor,No
APP05786,77582,52,Employed,41784,No,22426,Average,Yes
APP05787,42418,60,Unemployed,14567,No,6679,Average,Yes
APP05788,118942,33,Self-Employed,42371,No,60891,Average,No
APP05789,52080,40,Self-Employed,20073,Yes,27037,Good,Yes
APP05790,119454,55,Employed,42131,No,45836,Good,Yes
APP05791,44943,25,Self-Employed,33255,No,67678,Good,Yes
APP05792,24104,29,Employed,61920,Yes,62299,Average,No
APP05793,71904,49,Employed,39346,No,27610,Average,Yes
APP05794,67100,26,Self-Employed,72031,No,69627,Good,Yes
APP05795,60936,45,Employed,53654,No,31719,Average,Yes
APP05796,44941,51,Employed,92352,No,40502,Average,No
APP05797,59074,42,Employed,13647,Yes,49384,Average,No
APP05798,47669,22,Employed,70332,Yes,6607,Good,No
APP05799,,65,Employed,68878,Yes,48176,Good,Yes
APP05800,87626,25,Employed,95310,Yes,46616,Good,No
APP05801,65186,47,Self-Employed,40297,No,70006,Good,Yes
APP05802,78951,45,Self-Employed,34017,No,28939,Good,Yes
APP05803,54055,28,Unemployed,21377,No,20133,Average,No
APP05804,51441,21,Employed,30202,Yes,38645,Good,Yes
APP05805,35705,40,Self-Employed,52680,No,55299,Good,Yes
APP05806,50797,64,Self-Employed,84583,No,45390,Average,No
APP05807,18000,43,Employed,32007,No,11918,Good,Yes
APP05808,46005,52,Employed,19986,No,28483,Average,Yes
APP05809,57830,31,Employed,30852,No,6039,Poor,Yes
APP05810,77323,59,Employed,14588,No,59407,Average,Yes
APP05811,53167,44,Employed,93036,No,70753,Average,No
APP05812,70161,31,Employed,87899,No,4608,Average,Yes
APP05813,22498,49,Employed,34307,No,42509,Good,Yes
APP05814,58485,46,Employed,28464,No,45712,Good,Yes
APP05815,28179,36,Employed,91013,Yes,35667,Good,No
APP05816,34834,55,Self-Employed,5168,No,40716,Good,Yes
APP05817,55153,40,Self-Employed,62055,No,57118,Good,Yes
APP05818,106555,23,Employed,92020,Yes,39214,Good,No
APP05819,70908,21,Employed,53313,No,73653,Average,Yes
APP05820,60494,21,Employed,5282,No,43729,Poor,Yes
APP05821,59475,37,Employed,25793,No,6672,Good,Yes
APP05822,43520,22,Employed,92632,No,76313,Good,No
APP05823,46972,49,Self-Employed,6617,No,12598,Average,Yes
APP05824,72723,,Employed,42504,No,62972,Average,Yes
APP05825,32167,26,Self-Employed,80026,No,42626,Good,Yes
APP05826,78353,28,Self-Employed,84619,Yes,59531,Good,No
APP05827,50376,49,Employed,50373,No,41561,Good,Yes
APP05828,86995,53,Employed,27086,Yes,5659,Good,Yes
APP05829,92466,23,Employed,61972,No,30619,Average,Yes
APP05830,28260,55,,30059,No,50034,Good,Yes
APP05831,46184,25,Employed,29250,No,50682,Good,Yes
APP05832,40828,47,Unemployed,81722,Yes,77871,Good,No
APP05833,26539,64,Self-Employed,19655,No,48900,Poor,No
APP05834,,32,Unemployed,5525,No,23629,Good,Yes
APP05835,,40,Employed,36994,No,4431,Good,Yes
APP05836,78935,65,Employed,51643,No,63285,Average,Yes
APP05837,142184,40,Employed,71983,No,71254,Average,Yes
APP05838,87133,29,Employed,79206,No,49477,Average,Yes
APP05839,42971,59,Employed,68034,No,39108,Good,Yes
APP05840,50529,24,Employed,64518,No,69018,Poor,No
APP05841,,39,Employed,68246,No,19988,Good,Yes
APP05842,73056,58,Unemployed,30795,Yes,32500,Good,Yes
APP05843,46272,47,Unemployed,41324,No,41105,Good,Yes
APP05844,30412,65,Employed,63561,No,4900,Good,Yes
APP05845,250000,63,Self-Employed,11229,No,55398,Good,Yes
APP05846,56307,33,Employed,33056,No,15896,Average,Yes
APP05847,51819,33,Employed,43610,No,27319,Good,Yes
APP05848,63139,42,Self-Employed,55677,No,33745,Poor,No
APP05849,53792,48,Employed,51216,No,51442,Average,Yes
APP05850,63407,65,Self-Employed,73223,No,6173,Average,Yes
APP05851,107069,42,Employed,49976,No,27928,Average,Yes
APP05852,56730,63,Self-Employed,90892,No,22675,Average,Yes
APP05853,35557,39,Unemployed,41130,No,1120,Average,No
APP05854,55791,28,Employed,54910,No,55641,Average,No
APP05855,48685,28,Employed,5305,Yes,19639,Good,Yes
APP05856,113875,62,,34495,No,14149,Good,Yes
APP05857,101631,46,Employed,87324,No,64039,Good,Yes
APP05858,,46,Employed,36690,No,4097,Average,Yes
APP05859,33748,43,Self-Employed,29053,No,72119,Good,Yes
APP05860,34560,63,Employed,56636,No,55265,Good,Yes
APP05861,60410,33,Unemployed,12479,No,14568,Good,Yes
APP05862,69804,,Self-Employed,55502,No,28658,Average,Yes
APP05863,50692,29,Employed,33848,No,76049,Poor,No
APP05864,48340,40,Employed,41395,Yes,49889,Average,No
APP05865,45951,39,Employed,80180,No,49089,Average,No
APP05866,59372,59,Employed,67887,No,52593,Good,Yes
APP05867,20534,32,Employed,47380,Yes,37556,Good,No
APP05868,36552,35,Employed,59864,No,14217,Good,Yes
APP05869,45249,51,Self-Employed,77852,Yes,12920,Good,No
APP05870,103309,34,Employed,75849,No,55298,Good,Yes
APP05871,41601,31,Self-Employed,22606,No,70831,Poor,No
APP05872,65076,46,Self-Employed,33587,No,24717,Good,Yes
APP05873,66439,62,Employed,38083,No,40769,Good,Yes
APP05874,107599,47,Employed,22817,No,79387,Poor,No
APP05875,105901,31,Self-Employed,6155,No,21316,Good,Yes
APP05876,58467,58,Unemployed,21527,No,31827,Good,Yes
APP05877,48442,54,Employed,81783,Yes,29718,Good,No
APP05878,44506,63,Employed,56862,No,3574,Good,Yes
APP05879,53832,39,Employed,37458,No,41252,Average,Yes
APP05880,49355,26,Employed,62793,Yes,17486,Good,Yes
APP05881,76975,58,Employed,75284,No,11159,Average,Yes
APP05882,72493,62,Employed,38671,No,57123,Poor,Yes
APP05883,78308,48,Employed,49277,No,61495,Good,Yes
APP05884,105744,21,,11100,No,71222,Good,Yes
APP05885,138745,55,Employed,61724,Yes,74796,Average,No
APP05886,63462,60,Employed,38859,No,69656,Good,Yes
APP05887,98406,28,Self-Employed,46185,No,10677,Good,Yes
APP05888,51218,27,Employed,45147,Yes,18667,Average,No
APP05889,102268,31,Unemployed,65079,No,10676,Good,Yes
APP05890,96740,59,Employed,59384,No,28928,Poor,Yes
APP05891,94456,24,Employed,45100,No,10802,Good,Yes
APP05892,62594,45,Employed,6611,No,52609,Good,Yes
APP05893,44415,32,Self-Employed,63991,No,57621,Poor,No
APP05894,32034,46,Employed,88560,No,13608,Good,Yes
APP05895,58929,58,Employed,78107,No,50105,Good,Yes
APP05896,119606,32,Self-Employed,98253,No,2816,Poor,Yes
APP05897,52191,63,Self-Employed,18212,No,35315,Good,Yes
APP05898,85426,57,Employed,26139,No,23542,Good,Yes
APP05899,87718,44,Self-Employed,56230,No,79881,Good,Yes
APP05900,52809,,Employed,27409,No,73900,Good,Yes
APP05901,108495,33,Employed,8282,No,12658,Average,Yes
APP05902,18000,45,,43217,No,73472,Good,Yes
APP05903,34609,24,Employed,32326,No,34084,Average,Yes
APP05904,39738,31,Employed,30057,Yes,46555,Good,Yes
APP05905,41491,52,Employed,95551,No,43167,Poor,No
APP05906,69802,27,Employed,27653,Yes,58366,Good,No
APP05907,68365,31,,17296,No,27462,Average,Yes
APP05908,71639,48,Employed,16905,No,6505,Poor,Yes
APP05909,78459,61,Employed,81601,No,33993,Good,Yes
APP05910,39126,43,Employed,72911,No,44016,Good,Yes
APP05911,34680,65,Employed,17301,No,44838,Good,Yes
APP05912,71714,43,Self-Employed,25877,No,63615,Poor,No
APP05913,45184,48,Employed,75998,No,4494,Average,Yes
APP05914,29596,63,Employed,31089,No,79059,Poor,Yes
APP05915,92893,46,Employed,98246,Yes,79255,Average,No
APP05916,112409,45,Self-Employed,56354,No,8822,Good,Yes
APP05917,120912,49,Employed,23241,No,28177,Good,Yes
APP05918,65268,39,Employed,86587,Yes,47635,Poor,No
APP05919,79520,53,Employed,35350,No,30493,Good,Yes
APP05920,111139,56,Unemployed,32437,No,39522,Good,Yes
APP05921,44957,34,Employed,36107,Yes,26748,Good,Yes
APP05922,98904,34,Employed,77979,No,57259,Good,Yes
APP05923,67916,55,Employed,21455,No,29757,Good,Yes
APP05924,90515,50,Employed,41270,Yes,34961,Average,No
APP05925,65241,48,Employed,7929,No,46497,Good,Yes
APP05926,107518,37,,83530,No,77567,Good,Yes
APP05927,66349,23,Employed,37368,No,51703,Good,Yes
APP05928,30770,36,Employed,28576,No,8657,Average,Yes
APP05929,115320,50,Employed,60090,No,26193,Good,Yes
APP05930,39172,49,Employed,71974,No,34157,Good,Yes
APP05931,105448,65,Employed,82225,No,59474,Poor,No
APP05932,57612,35,Employed,38040,No,36303,Good,Yes
APP05933,101855,45,Employed,82169,Yes,53069,Good,Yes
APP05934,99982,58,Employed,49164,No,67320,Good,Yes
APP05935,72814,62,Employed,14609,No,9243,Good,Yes
APP05936,75429,58,Self-Employed,85399,No,61493,Good,Yes
APP05937,72568,43,Employed,57025,No,59901,Poor,No
APP05938,24243,45,Self-Employed,62235,No,65757,Good,Yes
APP05939,,62,Employed,94062,Yes,76529,Average,No
APP05940,36311,27,Employed,58119,No,25458,Poor,No
APP05941,64805,42,Employed,5530,No,34893,Good,Yes
APP05942,35874,37,Employed,87709,No,21752,Good,Yes
APP05943,35202,38,Employed,32051,No,26841,Average,Yes
APP05944,123540,61,Self-Employed,52668,No,27056,Good,Yes
APP05945,97086,30,Unemployed,24464,No,69712,Average,No
APP05946,59888,30,Employed,33213,No,5969,Average,Yes
APP05947,65202,27,Self-Employed,70232,No,17013,Good,Yes
APP05948,,58,Employed,45809,No,49234,Good,Yes
APP05949,77540,47,Unemployed,64577,No,61450,Good,Yes
APP05950,44262,53,Employed,83240,No,56093,Good,Yes
APP05951,93834,21,Self-Employed,37378,No,4679,Good,Yes
APP05952,53541,64,Employed,58992,No,36850,Average,Yes
APP05953,49671,54,Self-Employed,78871,No,15573,Good,Yes
APP05954,,24,Employed,72937,No,79063,Average,No
APP05955,45986,37,Employed,56285,No,79912,Good,Yes
APP05956,69564,24,Employed,41421,No,5021,Average,Yes
APP05957,47112,63,Self-Employed,43713,No,53750,Poor,No
APP05958,74083,46,Employed,46148,No,65232,Average,Yes
APP05959,103705,24,Employed,38140,No,26658,Good,Yes
APP05960,43408,21,Employed,71412,No,55797,Good,Yes
APP05961,56576,27,Self-Employed,16914,No,15826,Good,Yes
APP05962,73843,50,Employed,96908,No,11109,Good,Yes
APP05963,49314,29,Employed,79004,No,74099,Poor,No
APP05964,73943,55,Unemployed,33325,No,51760,Good,Yes
APP05965,77036,28,Employed,9042,No,65539,Average,Yes
APP05966,97691,44,Employed,72574,Yes,43084,Average,No
APP05967,,39,Employed,74764,No,13223,Good,Yes
APP05968,39256,56,Self-Employed,96544,No,30756,Good,Yes
APP05969,52245,63,Employed,29102,Yes,70651,Good,No
APP05970,38817,47,Employed,12859,No,2233,Good,Yes
APP05971,77352,52,Self-Employed,91938,No,17367,Average,Yes
APP05972,35572,34,Employed,29572,Yes,21010,Average,No
APP05973,171435,38,Self-Employed,73545,No,21777,Good,Yes
APP05974,107502,48,Employed,10763,No,8788,Good,Yes
APP05975,60341,49,Employed,77256,No,68009,Good,Yes
APP05976,88648,36,Employed,17067,No,13602,Good,Yes
APP05977,28725,,Self-Employed,71081,No,66544,Good,Yes
APP05978,186767,51,Employed,55573,No,29050,Average,Yes
APP05979,46005,24,Employed,95771,No,37128,Good,Yes
APP05980,56833,57,Unemployed,8507,No,37565,Good,Yes
APP05981,26028,37,Employed,32745,No,57339,Good,Yes
APP05982,74677,59,Self-Employed,11603,No,58773,Average,Yes
APP05983,36470,46,Employed,88524,No,51614,Good,Yes
APP05984,62808,59,Employed,61421,No,62128,Good,Yes
APP05985,46966,61,Self-Employed,55822,No,1656,Good,Yes
APP05986,36942,24,Employed,17488,No,40880,Good,Yes
APP05987,41779,50,Self-Employed,51458,No,42398,Good,Yes
APP05988,66417,50,Employed,42877,Yes,19908,Poor,No
APP05989,33706,42,Employed,34996,No,44953,Good,Yes
APP05990,42836,31,Employed,78358,No,37905,Average,No
APP05991,80868,22,Employed,10821,No,38297,Average,Yes
APP05992,193535,64,Employed,66435,No,10358,Average,Yes
APP05993,74385,32,Self-Employed,83184,Yes,35386,Good,No
APP05994,39709,50,Employed,91194,No,61548,Average,No
APP05995,50863,56,Employed,75862,No,33389,Average,Yes
APP05996,60859,38,Self-Employed,31833,No,39512,Good,Yes
APP05997,51270,46,Self-Employed,62048,No,77434,Average,No
APP05998,90082,27,Employed,18433,No,69871,Good,Yes
APP05999,66169,21,Employed,16121,No,74367,Good,Yes
APP06000,90277,46,Self-Employed,65669,No,7136,Good,Yes
APP06001,52083,43,Employed,85855,No,49868,Poor,No
APP06002,108942,46,Employed,11389,No,18650,Average,Yes
APP06003,55669,65,Unemployed,15070,Yes,32935,Average,No
APP06004,38757,26,Employed,58733,No,54700,Good,Yes
APP06005,159834,26,Employed,25730,No,46734,Good,Yes
APP06006,26393,64,Self-Employed,63123,No,40953,Good,Yes
APP06007,43031,28,Self-Employed,25382,No,65341,Average,No
APP06008,,44,Self-Employed,16066,Yes,54925,Good,No
APP06009,185505,42,Employed,56830,No,65863,Good,Yes
APP06010,135291,39,Employed,86909,No,74623,Poor,No
APP06011,117520,57,Self-Employed,70087,No,57246,Poor,No
APP06012,51705,38,Employed,82779,No,32236,Poor,No
APP06013,178774,51,Self-Employed,30302,No,17809,Good,Yes
APP06014,70817,57,Employed,89168,No,22402,Poor,Yes
APP06015,93141,50,Self-Employed,40819,No,32334,Average,Yes
APP06016,65053,62,Employed,85983,No,59467,Poor,No
APP06017,58679,53,Employed,49762,No,4172,Poor,Yes
APP06018,53573,30,Employed,30446,Yes,65328,Poor,No
APP06019,54599,57,Self-Employed,29725,No,60893,Good,Yes
APP06020,78899,32,Employed,58928,No,40454,Good,Yes
APP06021,70781,50,Employed,12506,No,32574,Average,Yes
APP06022,,47,Employed,93355,No,9903,Good,Yes
APP06023,118348,59,Employed,30789,Yes,23886,Good,Yes
APP06024,18000,29,Self-Employed,36884,No,9661,Average,Yes
APP06025,75474,41,Employed,27164,No,65692,Good,Yes
APP06026,82874,32,Employed,5286,No,41238,Good,Yes
APP06027,100532,49,Employed,70792,No,20496,Good,Yes
APP06028,58274,53,Employed,61103,No,2429,Good,Yes
APP06029,65885,63,Unemployed,81916,No,42390,Average,No
APP06030,93506,35,Employed,8896,No,60415,Poor,Yes
APP06031,117374,22,Employed,93222,No,61553,Average,No
APP06032,52410,59,Employed,36434,No,17940,Average,Yes
APP06033,67659,64,Self-Employed,91742,No,79610,Good,Yes
APP06034,127702,38,Employed,15177,No,45934,Good,Yes
APP06035,23070,23,Self-Employed,75672,No,27229,Average,Yes
APP06036,43985,27,Employed,60039,No,32032,Average,Yes
APP06037,116044,63,Self-Employed,39028,No,10831,Good,Yes
APP06038,98100,38,Employed,12519,No,39975,Average,Yes
APP06039,75902,64,Unemployed,62450,No,60510,Poor,No
APP06040,49032,58,Employed,7512,No,33343,Good,Yes
APP06041,40347,57,Employed,52622,Yes,69481,Good,No
APP06042,45984,53,Self-Employed,62400,No,38663,Good,Yes
APP06043,120415,64,Employed,74590,No,72148,Good,Yes
APP06044,45220,51,Employed,99177,No,56553,Poor,No
APP06045,62802,31,Unemployed,29709,No,5346,Poor,No
APP06046,42742,24,Employed,35627,No,6294,Average,Yes
APP06047,87671,38,Employed,37409,Yes,64208,Average,No
APP06048,47083,24,Employed,74500,No,29189,Average,No
APP06049,57422,54,Employed,93523,No,15950,Good,Yes
APP06050,28130,49,Self-Employed,97561,No,69360,Average,No
APP06051,29030,44,Employed,94852,No,78681,Average,No
APP06052,60208,42,Employed,88541,No,64891,Average,No
APP06053,33050,22,Employed,99143,No,58285,Good,Yes
APP06054,,64,Employed,40715,No,1076,Good,Yes
APP06055,23728,26,Unemployed,95091,No,9372,Good,Yes
APP06056,41857,62,,77297,Yes,54005,Average,No
APP06057,60453,45,Employed,21004,No,33356,Good,Yes
APP06058,50909,41,Employed,9319,No,2539,Good,Yes
APP06059,36506,36,Unemployed,25376,No,59529,Average,No
APP06060,38989,51,Employed,78981,No,34082,Good,Yes
APP06061,38419,34,Employed,65011,No,53047,Good,Yes
