Employee_ID,Age,Monthly_Income,Years_at_Company,Job_Level,Overtime,Job_Satisfaction,Work_Life_Balance,Performance_Score,Distance_from_Home_km,Training_Hours_Last_Year,Promotions_Last_5_Years,Salary_Hike_Percent,Stock_Option,Business_Travel,Department,Education_Level,Job_Role,Marital_Status,Monthly_Working_Hours,Projects_Handled,Late_Days_Last_3_Months,Absence_Days_Last_Year,Commute_Time_Minutes,Employee_Engagement_Score,Manager_Rating,Internal_Transfers,Remote_Work_Days_Per_Week,Certifications,Team_Size,Attrition
EMP04449,48,64231.0,2.9,2,No,4,3,3.2,2,17,0,10,No,Never,Marketing,MBA,Associate,Divorced,199.0,3,1,3,70.0,2.5,2.3,0,3,1,12,0
EMP04450,25,40146.0,4.1,1,No,4,5,3.3,7,4,1,17,No,Rarely,IT,Master,Associate,Single,195.0,4,0,3,22.0,3.3,2.3,2,2,2,10,0
EMP04451,29,77122.0,1.5,1,No,2,3,4.8,32,18,1,15,No,Rarely,Marketing,Bachelor,Analyst,Married,208.0,8,2,3,33.0,3.1,2.2,0,1,0,9,1
EMP04452,58,28940.0,6.2,3,Yes,5,2,3.6,13,13,2,20,No,Rarely,IT,Bachelor,Specialist,Married,192.0,4,0,5,59.0,1.9,3.0,0,3,1,18,1
EMP04453,58,39087.0,6.8,5,Yes,2,5,2.9,16,20,0,14,No,Rarely,Operations,PhD,Manager,Single,201.0,5,1,3,37.0,2.1,2.5,0,3,5,6,1
EMP04454,58,33995.0,2.4,1,Yes,5,3,4.0,40,5,0,7,Yes,Never,Marketing,MBA,Specialist,Single,213.0,5,1,3,44.0,4.4,2.1,0,3,5,12,0
EMP04455,29,35166.0,7.0,3,No,4,2,3.6,21,14,0,10,No,Rarely,Operations,MBA,Analyst,Single,210.0,5,0,4,12.0,2.3,4.3,0,5,0,4,1
EMP04456,38,155991.0,3.4,2,Yes,5,2,3.6,15,1,0,5,No,Rarely,HR,Master,Specialist,Single,189.0,3,1,4,60.0,2.3,2.7,0,2,2,14,1
EMP04457,44,64240.0,2.7,4,Yes,2,2,3.1,18,16,1,20,Yes,Rarely,Operations,Master,Analyst,Single,182.0,7,3,1,28.0,3.3,3.1,1,3,1,9,1
EMP04458,34,32867.0,14.4,5,No,2,4,3.8,5,2,0,14,No,Frequent,Operations,PhD,Executive,Single,171.0,8,1,2,45.0,3.3,2.1,0,3,0,3,0
EMP04459,23,89253.0,8.2,3,No,2,2,3.4,31,18,1,18,No,Rarely,Marketing,PhD,Associate,Single,198.0,2,1,5,43.0,1.8,2.5,0,4,1,12,0
EMP04460,30,56781.0,2.3,3,Yes,2,4,4.0,5,9,0,13,No,Never,Finance,Master,Analyst,Married,164.0,8,0,3,10.0,3.1,3.9,0,4,4,15,1
EMP04461,22,62709.0,2.0,1,No,4,2,4.0,21,14,1,17,No,Rarely,IT,Bachelor,Specialist,Married,171.0,5,5,0,49.0,3.2,2.3,0,4,2,17,0
EMP04462,44,92997.0,4.1,1,No,2,4,3.3,38,8,1,5,Yes,Rarely,IT,Bachelor,Manager,Single,156.0,6,2,2,45.0,2.2,3.4,0,3,0,18,1
EMP04463,60,44434.0,11.7,5,Yes,2,1,3.7,19,1,0,17,No,Frequent,Operations,Bachelor,Manager,Married,209.0,7,4,2,47.0,2.2,2.3,0,4,1,13,1
EMP04464,30,58935.0,2.0,4,Yes,1,3,4.4,32,14,0,18,No,Never,Operations,Master,Analyst,Single,152.0,6,4,4,60.0,3.7,3.6,0,3,3,4,1
EMP04465,23,43183.0,12.0,5,No,3,3,2.6,5,7,1,15,No,Rarely,Sales,MBA,Specialist,Single,133.0,2,2,0,41.0,3.4,3.2,0,5,3,17,1
EMP04466,30,57533.0,13.1,5,No,1,5,3.1,40,2,2,18,No,Never,IT,Bachelor,Executive,Married,161.0,4,3,10,75.0,4.9,2.8,0,2,1,4,0
EMP04467,45,70174.0,2.2,2,Yes,1,1,2.3,33,3,0,11,No,Rarely,Marketing,Master,Consultant,Married,173.0,9,0,1,14.0,3.3,4.2,1,5,0,16,1
EMP04468,58,57826.0,2.7,3,No,2,1,4.7,4,9,1,12,No,Frequent,Finance,Bachelor,Executive,Married,174.0,4,3,3,46.0,2.9,4.5,0,2,1,4,1
EMP04469,59,57167.0,10.4,5,Yes,2,2,3.5,17,15,1,18,No,Frequent,Sales,Bachelor,Consultant,Married,210.0,1,1,0,74.0,4.8,2.8,1,3,0,8,0
EMP04470,23,56898.0,4.1,2,Yes,5,5,3.3,6,10,0,12,No,Never,Marketing,Master,Specialist,Single,155.0,7,3,1,38.0,2.5,3.9,0,3,1,19,0
EMP04471,25,47697.0,2.9,1,No,2,3,4.2,19,2,0,6,No,Rarely,Sales,MBA,Analyst,Married,181.0,2,6,3,23.0,3.3,2.9,1,1,0,6,0
EMP04472,28,50796.0,1.7,1,No,4,2,3.1,15,6,1,11,Yes,Frequent,Operations,Master,Associate,Married,160.0,4,1,1,48.0,4.2,3.2,1,3,3,10,0
EMP04473,33,56931.0,7.5,3,No,5,5,3.3,24,2,0,9,No,Never,IT,Bachelor,Executive,Single,154.0,11,1,3,59.0,2.9,3.1,0,5,2,3,1
EMP04474,24,50482.0,5.2,1,No,2,1,3.8,29,1,0,19,No,Frequent,Finance,Master,Manager,Married,201.0,8,2,3,78.0,2.7,3.1,1,3,1,8,1
EMP04475,39,53250.0,1.1,1,No,1,2,3.3,14,11,0,10,No,Frequent,Sales,Bachelor,Manager,Married,215.0,7,1,4,14.0,3.5,2.0,0,3,0,5,0
EMP04476,22,51372.0,4.4,3,No,3,3,2.7,38,14,3,9,No,Rarely,Marketing,PhD,Consultant,Divorced,148.0,8,1,3,22.0,2.4,4.0,0,0,1,8,0
EMP04477,60,81390.0,4.7,3,Yes,5,1,4.1,34,1,2,6,No,Frequent,Finance,Bachelor,Consultant,Married,197.0,4,1,4,44.0,3.1,3.0,1,5,1,4,0
EMP04478,24,74780.0,3.5,3,Yes,2,4,2.3,19,10,2,10,No,Rarely,Sales,MBA,Consultant,Married,199.0,5,4,2,70.0,1.9,3.3,1,4,3,5,0
EMP04479,44,47100.0,0.7,1,No,3,2,3.6,12,9,1,8,Yes,Rarely,Sales,MBA,Associate,Single,174.0,7,3,3,41.0,3.3,4.2,0,3,1,20,0
EMP04480,57,81525.0,4.9,3,No,5,3,3.0,16,0,0,5,Yes,Rarely,Operations,Bachelor,Consultant,Single,230.0,6,0,3,52.0,3.5,3.5,1,3,0,8,0
EMP04481,42,83801.0,7.1,5,Yes,1,2,3.1,14,10,0,19,No,Never,Operations,MBA,Associate,Married,144.0,6,2,4,44.0,2.3,4.0,0,4,0,20,1
EMP04482,58,61944.0,5.2,1,No,1,5,4.0,25,2,0,15,No,Rarely,Operations,MBA,Executive,Single,181.0,4,1,1,42.0,2.7,3.1,0,3,1,15,1
EMP04483,34,75331.0,1.6,2,No,5,4,4.7,36,14,2,10,No,Never,Operations,Bachelor,Manager,Married,168.0,7,4,6,78.0,3.5,2.8,0,3,3,16,0
EMP04484,60,39994.0,6.4,2,Yes,3,2,3.0,17,13,1,10,No,Never,IT,Master,Specialist,Single,154.0,6,5,3,41.0,2.5,3.4,0,0,3,3,0
EMP04485,24,35357.0,3.7,2,No,3,3,2.8,20,12,3,20,No,Rarely,Operations,PhD,Specialist,Single,178.0,5,3,1,49.0,2.6,3.9,0,5,2,6,1
EMP04486,34,57990.0,4.6,2,No,2,2,4.3,31,3,0,8,No,Never,Operations,MBA,Consultant,Married,161.0,7,3,4,41.0,2.3,2.3,1,5,1,16,0
EMP04487,45,81334.0,0.5,2,No,1,2,3.3,39,4,0,20,No,Rarely,Operations,Bachelor,Analyst,Single,145.0,6,5,1,22.0,3.9,1.7,1,1,1,9,1
EMP04488,59,98023.0,2.7,3,No,1,2,3.3,9,3,1,17,Yes,Rarely,IT,Bachelor,Analyst,Married,199.0,4,3,4,62.0,3.7,2.8,0,1,1,10,0
EMP04489,56,70135.0,9.3,4,No,4,3,3.9,2,17,1,18,No,Never,Sales,MBA,Analyst,Married,177.0,7,1,1,45.0,3.0,2.7,0,3,0,7,1
EMP04490,57,47411.0,4.4,4,No,1,5,3.4,18,13,0,15,No,Frequent,Marketing,MBA,Executive,Married,216.0,3,0,1,38.0,3.5,3.0,0,1,0,17,1
EMP04491,37,38049.0,7.5,3,No,3,2,4.0,40,20,0,5,No,Frequent,Marketing,MBA,Specialist,Single,155.0,7,4,1,46.0,1.4,2.5,1,5,2,3,1
EMP04492,33,73640.0,5.7,3,No,2,4,2.3,38,20,1,11,No,Never,Sales,Master,Associate,Married,138.0,7,2,2,24.0,4.0,4.1,0,5,1,9,0
EMP04493,56,57560.0,6.4,3,Yes,1,3,3.1,37,13,0,6,No,Frequent,Operations,Bachelor,Specialist,Single,143.0,6,2,3,75.0,2.1,3.6,0,5,1,6,0
EMP04494,44,71865.0,3.0,1,Yes,3,5,3.8,12,14,1,11,No,Never,Finance,MBA,Executive,Single,187.0,7,2,3,27.0,4.6,2.3,0,3,1,10,0
EMP04495,22,63057.0,10.1,3,No,1,4,3.1,35,13,0,7,No,Rarely,Marketing,Bachelor,Consultant,Married,168.0,1,2,4,51.0,2.8,3.9,0,1,0,15,1
EMP04496,46,51176.0,15.0,5,No,2,4,3.6,37,12,0,10,Yes,Rarely,Marketing,Master,Analyst,Married,144.0,6,1,6,46.0,2.9,3.1,0,3,0,15,1
EMP04497,45,30717.0,1.7,3,No,4,5,3.5,30,16,1,6,No,Frequent,Marketing,Bachelor,Associate,Married,208.0,10,0,2,78.0,3.1,3.6,0,3,1,9,1
EMP04498,28,32882.0,5.3,2,No,1,1,3.4,32,4,0,5,No,Rarely,IT,Master,Executive,Married,187.0,4,3,2,18.0,4.4,3.8,0,4,1,19,1
EMP04499,43,54498.0,2.4,2,Yes,3,2,2.4,10,3,1,12,Yes,Never,Finance,Master,Executive,Married,211.0,7,3,3,39.0,4.0,3.2,1,0,0,6,1
EMP04500,51,42026.0,6.8,4,No,2,4,4.2,8,8,0,5,No,Never,Marketing,MBA,Analyst,Single,145.0,3,2,2,29.0,3.2,3.9,0,0,0,11,1
EMP04501,45,54988.0,0.9,1,No,3,1,3.8,25,7,0,7,No,Never,Operations,Bachelor,Analyst,Divorced,164.0,11,3,3,40.0,4.8,4.6,2,5,0,7,1
EMP04502,45,66461.0,7.1,3,No,2,1,3.5,16,9,2,11,No,Rarely,Marketing,Master,Specialist,Single,205.0,6,0,6,31.0,2.3,3.2,1,4,1,15,0
EMP04503,23,73063.0,4.3,3,No,1,3,3.4,36,7,3,6,No,Never,Operations,Bachelor,Consultant,Married,144.0,4,1,1,43.0,3.5,3.2,0,2,1,17,0
EMP04504,33,33934.0,0.4,1,No,4,1,2.7,27,2,0,12,No,Frequent,Operations,Bachelor,Analyst,Married,179.0,5,4,4,66.0,2.7,2.4,0,1,2,16,1
EMP04505,45,54417.0,0.9,2,No,5,5,3.0,8,5,1,15,No,Never,Finance,Bachelor,Analyst,Married,184.0,4,1,1,29.0,3.0,3.5,0,3,2,11,0
EMP04506,50,62651.0,1.8,2,No,4,2,3.2,30,15,0,17,No,Never,Finance,Master,Manager,Single,163.0,6,5,3,16.0,4.4,4.0,1,3,0,7,1
EMP04507,45,112020.0,2.4,1,No,1,1,4.5,40,7,2,14,No,Rarely,Sales,Bachelor,Analyst,Single,181.0,4,0,6,76.0,2.9,4.5,1,4,0,17,1
EMP04508,39,53178.0,1.2,1,No,2,5,3.4,26,20,1,5,No,Rarely,Finance,Bachelor,Analyst,Married,185.0,6,2,3,50.0,3.6,3.9,0,0,0,18,0
EMP04509,53,27487.0,3.8,2,Yes,4,2,2.9,14,4,0,16,No,Never,HR,Master,Specialist,Married,177.0,9,1,2,67.0,3.1,3.4,1,2,0,8,1
EMP04510,26,35050.0,4.2,2,No,1,3,2.9,6,9,0,16,No,Never,Operations,MBA,Specialist,Single,195.0,7,0,2,80.0,3.0,3.5,1,5,3,20,1
EMP04511,33,97022.0,7.9,4,Yes,1,5,2.3,30,5,0,19,No,Rarely,Sales,Master,Analyst,Single,153.0,8,1,1,30.0,3.5,2.8,1,2,0,7,1
EMP04512,37,36757.0,2.2,3,No,1,5,3.9,3,15,0,14,Yes,Rarely,Finance,Bachelor,Analyst,Single,120.0,4,2,4,55.0,3.3,3.7,0,0,2,10,1
EMP04513,60,66402.0,3.2,4,Yes,3,5,4.2,27,20,1,14,No,Rarely,Operations,Bachelor,Consultant,Married,169.0,4,2,4,38.0,3.2,2.2,0,3,2,5,0
EMP04514,25,51085.0,3.2,3,Yes,5,4,3.4,27,3,1,18,No,Never,Marketing,MBA,Specialist,Divorced,163.0,3,2,1,49.0,1.6,2.8,0,2,0,5,0
EMP04515,44,43524.0,4.0,5,No,4,3,4.2,6,14,2,15,Yes,Frequent,Marketing,Bachelor,Associate,Single,168.0,6,1,2,63.0,3.1,4.1,0,5,1,6,0
EMP04516,37,44067.0,5.3,3,No,2,5,2.1,16,9,0,9,Yes,Rarely,Operations,Bachelor,Specialist,Single,142.0,4,3,3,48.0,1.8,3.0,0,2,0,17,0
EMP04517,29,80838.0,3.2,2,No,3,4,3.9,33,12,0,15,Yes,Never,Sales,Bachelor,Specialist,Single,169.0,5,1,3,69.0,3.6,3.6,0,5,1,15,0
EMP04518,31,39873.0,0.6,3,No,2,4,4.8,40,19,1,12,No,Frequent,Operations,Bachelor,Analyst,Married,196.0,6,1,1,57.0,2.0,3.3,1,3,1,20,0
EMP04519,39,121877.0,15.0,5,Yes,2,3,3.1,16,19,0,13,No,Rarely,Operations,Bachelor,Associate,Single,167.0,4,2,1,69.0,2.5,2.4,0,0,0,18,1
EMP04520,23,35482.0,1.9,1,Yes,1,4,4.0,34,17,0,9,No,Rarely,Sales,Bachelor,Specialist,Single,191.0,7,1,1,63.0,2.7,4.4,0,0,1,14,1
EMP04521,44,71402.0,3.8,2,No,1,1,3.9,40,9,1,5,No,Rarely,Marketing,Bachelor,Analyst,Married,157.0,8,4,5,57.0,2.5,3.7,0,2,2,13,1
EMP04522,26,70615.0,5.2,2,No,3,1,3.8,34,20,0,16,No,Never,Operations,Bachelor,Executive,Married,147.0,7,0,4,53.0,3.7,2.4,0,3,2,11,0
EMP04523,51,49364.0,2.9,2,No,3,1,3.7,8,7,1,17,No,Frequent,HR,Bachelor,Analyst,Single,181.0,6,0,5,56.0,2.8,2.8,0,1,2,10,1
EMP04524,25,37020.0,7.7,4,Yes,4,4,4.2,4,20,0,18,No,Never,Sales,PhD,Analyst,Single,190.0,7,2,0,66.0,2.9,2.7,0,0,0,5,1
EMP04525,28,92286.0,6.3,3,No,4,1,3.9,6,18,2,6,No,Never,IT,Bachelor,Consultant,Single,120.0,6,2,1,41.0,3.0,2.7,0,0,3,17,0
EMP04526,50,60782.0,2.0,2,Yes,3,4,3.3,2,6,0,7,No,Rarely,Sales,Bachelor,Specialist,Single,162.0,3,4,4,44.0,2.6,3.2,0,4,0,15,0
EMP04527,49,41268.0,5.6,2,No,4,5,4.7,22,1,0,11,No,Rarely,HR,Bachelor,Specialist,Single,208.0,7,1,6,72.0,1.3,3.3,0,3,0,17,0
EMP04528,55,83010.0,7.3,5,No,2,2,3.9,18,16,1,15,No,Rarely,Sales,PhD,Associate,Single,194.0,8,3,6,54.0,3.3,2.2,0,5,0,5,0
EMP04529,30,43483.0,7.6,4,No,1,4,2.8,13,12,1,6,No,Never,Finance,Master,Specialist,Single,176.0,4,2,3,65.0,2.2,2.7,1,1,1,11,0
EMP04530,31,63442.0,5.3,5,Yes,5,2,2.6,35,20,1,12,No,Rarely,Finance,MBA,Analyst,Single,168.0,3,0,3,59.0,3.0,3.0,0,1,5,6,1
EMP04531,32,40042.0,3.5,2,No,3,5,3.7,27,15,3,14,No,Never,Finance,Bachelor,Analyst,Single,120.0,2,2,1,36.0,4.6,3.8,2,5,1,16,0
EMP04532,37,103252.0,3.5,3,No,5,2,3.7,14,16,0,6,No,Never,Marketing,MBA,Consultant,Single,165.0,4,2,2,19.0,3.7,4.0,0,5,0,10,0
EMP04533,59,45040.0,10.6,4,No,5,4,3.7,37,13,2,20,No,Rarely,IT,PhD,Manager,Married,141.0,6,0,1,10.0,3.5,3.9,0,0,1,13,0
EMP04534,56,122413.0,5.5,3,No,3,1,3.0,8,7,1,9,No,Never,Sales,Bachelor,Executive,Married,205.0,7,2,2,51.0,2.6,4.0,1,5,2,12,1
EMP04535,60,56646.0,14.5,5,No,1,1,4.4,8,11,0,16,No,Never,Finance,MBA,Analyst,Single,197.0,4,0,2,66.0,4.0,3.0,0,3,1,16,0
EMP04536,34,47948.0,5.9,4,No,3,1,2.7,34,13,1,8,Yes,Rarely,Sales,Master,Analyst,Married,171.0,4,2,1,59.0,3.5,3.4,0,4,2,13,0
EMP04537,59,34516.0,2.5,2,Yes,1,4,3.0,16,0,1,17,No,Rarely,Operations,Bachelor,Analyst,Married,132.0,6,0,2,54.0,2.6,3.5,1,4,1,7,1
EMP04538,45,69486.0,3.5,3,No,2,5,3.6,38,8,0,16,No,Never,IT,Bachelor,Manager,Single,161.0,11,0,1,39.0,4.2,4.1,0,2,3,13,0
EMP04539,56,67310.0,1.8,2,No,1,3,2.3,9,20,1,6,No,Rarely,Operations,MBA,Specialist,Single,195.0,7,1,2,41.0,2.5,3.3,2,3,1,9,1
EMP04540,49,75832.0,7.3,4,Yes,4,4,1.9,24,3,0,13,Yes,Never,Sales,Master,Specialist,Single,145.0,5,2,2,32.0,3.2,2.1,1,4,0,6,1
EMP04541,52,64992.0,0.8,1,No,1,1,3.7,9,13,0,16,Yes,Never,HR,Bachelor,Executive,Married,131.0,8,5,6,54.0,2.6,3.9,1,5,2,4,1
EMP04542,44,57047.0,4.9,2,No,5,5,3.2,5,18,3,12,No,Rarely,IT,Bachelor,Specialist,Single,208.0,6,3,1,46.0,3.7,4.1,0,4,2,14,0
EMP04543,58,29356.0,4.4,3,No,2,2,5.0,25,4,0,16,Yes,Rarely,Operations,Bachelor,Manager,Married,173.0,8,4,3,85.0,4.2,2.1,0,1,1,6,0
EMP04544,60,54424.0,7.2,4,Yes,1,1,2.5,11,13,0,5,No,Frequent,Sales,Bachelor,Associate,Single,161.0,14,1,2,23.0,2.0,2.8,0,3,2,19,1
EMP04545,45,77815.0,5.2,3,No,5,5,5.0,26,4,0,20,No,Never,IT,Bachelor,Associate,Single,141.0,5,3,5,49.0,2.1,2.3,2,3,1,18,1
EMP04546,23,105576.0,6.5,3,No,4,4,3.2,6,3,1,6,Yes,Rarely,Sales,Bachelor,Consultant,Married,193.0,7,1,7,68.0,3.1,2.6,1,5,0,4,0
EMP04547,34,78861.0,3.3,1,No,4,5,3.7,1,8,0,8,No,Rarely,Operations,MBA,Analyst,Married,199.0,7,0,3,20.0,4.4,2.6,0,3,1,5,0
EMP04548,25,72727.0,4.0,3,No,2,5,3.1,30,16,0,11,No,Frequent,Operations,Master,Analyst,Married,185.0,6,3,2,43.0,3.1,3.0,0,4,1,3,0
EMP04549,59,56849.0,1.9,1,Yes,2,4,3.7,24,14,1,10,No,Rarely,IT,Bachelor,Consultant,Married,203.0,6,5,4,27.0,2.8,2.4,0,2,1,17,1
EMP04550,60,51590.0,6.2,2,No,4,1,3.4,26,16,0,7,No,Rarely,Sales,Master,Manager,Single,189.0,5,3,2,67.0,3.6,3.1,0,3,1,14,0
EMP04551,25,22000.0,2.7,2,No,3,1,4.4,15,12,1,11,No,Never,IT,Master,Consultant,Single,177.0,9,1,1,56.0,2.6,1.6,1,5,0,5,0
EMP04552,43,80620.0,15.0,4,No,2,3,2.7,31,17,0,12,No,Rarely,HR,Master,Manager,Single,176.0,10,0,1,14.0,3.3,4.6,0,2,0,20,1
EMP04553,44,74242.0,3.4,1,No,2,3,2.3,13,12,0,19,No,Rarely,Operations,Master,Executive,Married,193.0,4,2,6,34.0,2.1,3.2,0,2,0,3,1
EMP04554,35,65491.0,4.5,2,Yes,3,1,3.8,7,5,2,5,No,Rarely,IT,Bachelor,Analyst,Single,185.0,5,0,5,58.0,3.4,3.0,1,2,2,18,1
EMP04555,39,53160.0,6.1,2,Yes,3,2,4.9,21,20,0,14,No,Rarely,IT,Bachelor,Analyst,Single,163.0,2,3,3,85.0,3.8,2.6,1,4,1,20,0
EMP04556,58,79148.0,2.1,1,Yes,1,1,3.6,30,8,0,20,No,Rarely,Operations,MBA,Executive,Single,172.0,4,1,1,40.0,2.3,3.0,0,2,0,18,1
EMP04557,28,66184.0,5.8,2,No,4,4,1.8,39,17,0,9,No,Never,IT,Bachelor,Associate,Single,165.0,3,2,3,39.0,2.9,3.3,0,0,2,5,0
EMP04558,57,48173.0,5.3,3,No,3,1,4.3,16,9,0,17,No,Never,Sales,PhD,Analyst,Married,185.0,7,0,6,56.0,2.5,2.7,1,0,0,11,1
EMP04559,38,52379.0,7.9,3,Yes,5,5,3.3,16,2,0,11,Yes,Rarely,Finance,Master,Associate,Married,214.0,7,0,3,55.0,3.9,4.1,1,4,1,6,0
EMP04560,56,58809.0,3.2,2,Yes,3,4,3.7,20,2,0,19,No,Rarely,Sales,MBA,Executive,Married,136.0,7,1,3,10.0,3.8,2.0,0,3,3,14,1
EMP04561,57,57291.0,6.0,4,No,5,4,3.7,28,0,1,15,No,Frequent,Sales,Bachelor,Executive,Married,197.0,6,0,4,64.0,3.3,4.6,0,3,0,10,1
EMP04562,22,30451.0,4.9,3,No,1,4,3.0,9,20,1,7,No,Rarely,Finance,Bachelor,Specialist,Married,187.0,5,2,3,48.0,2.1,3.4,3,5,2,13,1
EMP04563,36,63688.0,2.6,1,No,4,3,3.5,32,17,1,19,No,Frequent,HR,Bachelor,Associate,Married,168.0,7,0,2,26.0,3.1,2.3,2,4,0,17,1
EMP04564,37,51043.0,8.6,4,No,4,4,3.3,9,13,0,12,No,Never,IT,Bachelor,Consultant,Divorced,207.0,9,6,8,34.0,1.8,2.7,0,4,1,19,0
EMP04565,32,83574.0,2.7,2,No,3,3,2.6,9,3,2,9,No,Rarely,Finance,Bachelor,Consultant,Married,190.0,6,4,1,22.0,2.9,3.8,0,0,2,5,0
EMP04566,54,130957.0,6.3,3,Yes,1,4,3.3,21,8,0,15,No,Never,Finance,Bachelor,Executive,Single,194.0,3,2,3,45.0,2.8,3.5,0,1,3,20,0
EMP04567,30,26083.0,4.0,1,No,2,4,2.6,10,5,0,8,Yes,Rarely,Operations,Bachelor,Analyst,Single,180.0,5,3,5,41.0,3.8,3.8,1,1,1,8,1
EMP04568,37,85889.0,1.5,3,No,3,4,1.7,10,0,0,16,No,Rarely,HR,Bachelor,Associate,Single,187.0,4,2,4,45.0,3.2,1.9,0,1,1,20,1
EMP04569,49,50085.0,1.1,1,No,1,4,3.5,22,4,1,5,No,Never,Sales,MBA,Executive,Divorced,187.0,8,5,1,74.0,3.3,2.8,0,5,1,17,1
EMP04570,48,45610.0,3.5,2,No,1,2,2.8,21,16,0,14,No,Rarely,Operations,Bachelor,Manager,Married,170.0,6,2,4,77.0,2.9,2.8,2,4,0,7,0
EMP04571,23,45355.0,14.8,5,No,1,1,3.1,25,18,2,14,No,Rarely,IT,Bachelor,Associate,Single,153.0,5,2,5,31.0,2.8,3.4,0,1,2,9,1
EMP04572,53,64737.0,3.4,2,Yes,2,4,2.1,7,1,0,13,No,Rarely,IT,Master,Specialist,Single,198.0,4,1,2,17.0,1.3,4.5,0,5,1,19,0
EMP04573,60,69867.0,9.8,5,No,3,5,4.4,9,10,2,7,No,Never,Sales,Bachelor,Manager,Single,186.0,3,3,4,21.0,3.7,3.3,0,0,0,15,0
EMP04574,48,144343.0,3.1,4,No,1,3,3.8,38,17,0,12,No,Rarely,Finance,Master,Executive,Married,195.0,2,1,2,50.0,2.8,2.8,2,5,0,15,0
EMP04575,43,48608.0,8.7,2,Yes,5,2,4.1,12,14,1,9,No,Rarely,Marketing,MBA,Executive,Single,182.0,5,4,2,46.0,4.3,3.1,1,3,1,19,0
EMP04576,32,43051.0,6.1,4,Yes,1,3,3.2,20,13,0,14,No,Never,Operations,Bachelor,Specialist,Married,181.0,9,2,0,61.0,3.1,3.2,0,1,1,20,1
EMP04577,22,30755.0,1.1,2,No,3,4,3.7,29,10,0,5,No,Rarely,Operations,Master,Consultant,Married,148.0,16,2,3,25.0,3.7,2.5,0,0,1,17,1
EMP04578,49,44485.0,5.6,4,No,5,4,3.1,19,8,2,8,No,Rarely,Sales,Master,Executive,Married,132.0,4,3,2,33.0,2.7,3.9,0,3,2,20,0
EMP04579,30,62634.0,6.6,3,No,3,3,3.6,24,17,0,13,No,Never,HR,Bachelor,Analyst,Single,165.0,4,1,4,60.0,2.8,1.6,1,0,3,10,0
EMP04580,58,27381.0,10.2,4,No,3,4,3.3,26,7,0,5,Yes,Rarely,Sales,Master,Associate,Single,206.0,5,3,6,37.0,2.8,3.6,1,2,1,3,0
EMP04581,40,40488.0,5.8,3,Yes,4,5,2.6,26,12,0,15,No,Frequent,Operations,Bachelor,Consultant,Married,159.0,6,7,2,73.0,2.7,2.6,1,4,2,19,0
EMP04582,38,56212.0,1.9,3,No,5,3,4.1,23,13,1,17,No,Rarely,IT,Bachelor,Associate,Single,205.0,7,1,1,52.0,3.6,4.1,0,2,0,12,1
EMP04583,29,40356.0,1.9,2,Yes,4,5,3.7,31,14,1,7,No,Rarely,Marketing,MBA,Consultant,Married,197.0,6,3,8,50.0,1.6,2.9,0,4,2,20,0
EMP04584,33,85746.0,0.9,1,No,1,5,3.3,40,17,1,13,No,Never,IT,Bachelor,Specialist,Married,155.0,7,0,3,39.0,2.6,4.2,1,2,1,14,0
EMP04585,60,57025.0,12.0,5,No,4,2,2.3,5,3,1,15,No,Rarely,Finance,Master,Specialist,Divorced,177.0,4,2,1,38.0,1.9,2.8,1,2,2,5,1
EMP04586,46,59949.0,2.0,2,No,1,5,3.4,3,10,2,16,No,Rarely,IT,Master,Specialist,Single,147.0,4,6,4,23.0,3.6,4.0,0,4,1,13,0
EMP04587,42,48106.0,3.3,2,No,2,2,4.2,3,12,0,19,No,Rarely,Sales,Bachelor,Associate,Single,177.0,6,3,2,46.0,2.9,2.5,0,0,3,3,0
EMP04588,30,44542.0,9.6,5,Yes,5,4,4.5,2,15,0,15,No,Rarely,IT,Master,Associate,Married,187.0,3,3,4,36.0,3.3,3.7,0,3,0,13,1
EMP04589,36,98614.0,3.5,2,No,3,4,2.8,39,16,0,15,No,Rarely,Operations,Bachelor,Specialist,Single,170.0,5,3,4,43.0,3.5,4.2,0,1,1,3,0
EMP04590,34,52730.0,6.6,4,Yes,2,1,3.2,4,18,1,12,No,Never,IT,Master,Analyst,Divorced,162.0,7,1,3,46.0,2.1,3.5,0,2,1,6,1
EMP04591,52,35674.0,7.8,5,No,1,3,1.8,40,14,0,20,No,Rarely,Sales,Bachelor,Consultant,Married,197.0,3,3,0,32.0,3.7,2.1,1,3,1,17,1
EMP04592,35,54859.0,2.6,2,Yes,1,3,3.2,25,6,0,7,No,Never,Sales,MBA,Analyst,Divorced,165.0,5,1,2,76.0,3.4,3.1,0,1,3,5,1
EMP04593,40,67916.0,4.3,3,No,4,4,4.7,16,7,1,9,No,Never,Finance,Bachelor,Specialist,Divorced,222.0,8,0,2,59.0,4.6,3.0,1,3,2,9,0
EMP04594,54,93226.0,3.6,2,Yes,3,3,3.8,3,11,0,13,No,Never,Operations,Bachelor,Associate,Single,172.0,7,2,4,40.0,3.1,2.1,0,2,1,5,1
EMP04595,30,94302.0,4.2,3,No,5,3,3.0,23,13,1,13,No,Never,Marketing,Bachelor,Executive,Married,164.0,4,1,3,70.0,3.0,3.3,0,0,0,11,0
EMP04596,50,83530.0,6.3,2,No,3,3,3.5,40,17,0,18,No,Never,Operations,Master,Executive,Married,177.0,4,2,8,32.0,2.5,3.8,0,0,0,5,1
